Altitude (m)	Pressure (Pa)
22875.28768	2243
22871.6372	2241
22871.6372	2235
22882.5966	2239
22878.94082	2239
22878.94082	2232
22869.81294	2239
22867.98935	2231
22875.28768	2234
22873.46211	2239
22878.94082	2236
22878.94082	2233
22878.94082	2236
22873.46211	2235
22877.11392	2243
22871.6372	2240
22877.11392	2240
22866.16641	2238
22877.11392	2238
22871.6372	2234
22877.11392	2232
22882.5966	2241
22871.6372	2237
22893.57988	2218
22911.93874	2218
22917.45948	2217
22913.77832	2198
22948.85863	2201
22965.56146	2174
22991.6546	2166
23025.4037	2167
22991.6546	2141
23093.59247	2127
23038.59001	2137
23089.7797	2111
23145.35232	2086
23172.40403	2058
23207.40249	2063
23191.81717	2064
23203.50157	2059
23236.75753	2031
23282.10902	2029
23282.10902	2026
23236.75753	2051
23168.53048	2074
23226.9532	2040
23280.12856	2019
23278.14888	2014
23284.09029	2016
23268.26237	2029
23274.19191	2030
23280.12856	2025
23282.10902	2023
23297.98138	2016
23286.07234	2018
23301.95745	2009
23307.92755	2011
23309.91919	2008
23309.91919	2005
23315.89892	2005
23309.91919	2002
23325.88127	2003
23327.88016	2005
23309.91919	2002
23333.88171	1996
23333.88171	1996
23333.88171	1992
23359.9731	1987
23345.90674	1984
23345.90674	1986
23347.91376	1983
23359.9731	1984
23359.9731	1983
23363.99944	1983
23359.9731	1983
23366.01385	1980
23359.9731	1984
23357.96116	1986
23345.90674	1981
23357.96116	1984
23351.93026	1983
23368.02908	1985
23366.01385	1979
23353.93974	1983
23357.96116	1985
23349.9216	1985
23349.9216	1988
23341.89514	1993
23331.88038	2001
23325.88127	2000
23319.88944	2006
23309.91919	2002
23309.91919	2008
23301.95745	2011
23295.99455	2008
23313.90487	2013
23311.91163	2010
23313.90487	2013
23305.93671	2009
23307.92755	2015
23294.00851	2008
23301.95745	2012
23288.05519	2021
23288.05519	2019
23297.98138	2018
23301.95745	2009
23313.90487	2012
23295.99455	2009
23297.98138	2012
23278.14888	2019
23280.12856	2026
23262.33993	2028
23274.19191	2030
23270.23809	2028
23284.09029	2028
23274.19191	2028
23264.31329	2034
23252.4849	2034
23266.28743	2034
23258.39556	2040
23236.75753	2048
23230.87261	2054
23228.91252	2050
23226.9532	2051
23219.12367	2048
23213.25962	2054
23215.21353	2057
23226.9532	2056
23224.99466	2056
23213.25962	2057
23191.81717	2069
23178.22002	2077
23164.65995	2089
23154.99677	2087
23168.53048	2085
23158.85979	2084
23154.99677	2085
23016.00612	2157
22959.98767	2184
22952.56557	2194
22926.67419	2202
22921.14334	2204
22913.77832	2215
22911.93874	2221
22911.93874	2222
22919.30107	2215
22911.93874	2216
22908.26161	2214
22911.93874	2214
22915.61856	2211
22928.51916	2214
22904.58717	2220
22915.61856	2217
22926.67419	2214
22911.93874	2210
22915.61856	2217
22921.14334	2211
22921.14334	2220
22910.09984	2217
22910.09984	2220
22922.98628	2216
22921.14334	2217
22908.26161	2217
22922.98628	2211
22915.61856	2213
22915.61856	2217
22915.61856	2214
22910.09984	2214
22915.61856	2214
22910.09984	2215
22908.26161	2212
22908.26161	2211
22915.61856	2219
22895.41276	2218
22895.41276	2226
22900.9154	2224
22895.41276	2222
22902.75095	2222
22895.41276	2223
22893.57988	2225
22899.08052	2221
22899.08052	2220
22906.42405	2223
22889.91613	2220
22900.9154	2230
22899.08052	2220
22900.9154	2223
22900.9154	2220
22911.93874	2219
22910.09984	2220
22910.09984	2222
22904.58717	2219
22900.9154	2216
22910.09984	2219
22910.09984	2217
22911.93874	2219
22917.45948	2210
22922.98628	2216
22915.61856	2211
22910.09984	2216
22910.09984	2213
22915.61856	2210
22915.61856	2213
22910.09984	2213
22910.09984	2217
22915.61856	2210
22943.30333	2197
22991.6546	2180
23010.37603	2163
23135.72652	2122
23215.21353	2060
23207.40249	2038
23230.87261	2060
23191.81717	2065
23262.33993	2023
23311.91163	2012
23295.99455	2018
23329.87987	1998
23355.95004	1985
23353.93974	1980
23368.02908	1983
23359.9731	1986
23321.88591	1997
23317.89378	2001
23333.88171	2004
23335.88384	2004
23317.89378	1998
23329.87987	1988
23323.88319	1999
23337.88679	2001
23333.88171	1999
23325.88127	2004
23321.88591	2002
23331.88038	1997
23331.88038	1997
23325.88127	2003
23335.88384	2001
23347.91376	1992
23335.88384	1986
23353.93974	1988
23353.93974	1985
23353.93974	1989
23325.88127	1995
23329.87987	2001
23329.87987	1994
23339.89056	1994
23335.88384	1998
23319.88944	2003
23317.89378	2013
23317.89378	2006
23303.94668	2012
23297.98138	2012
23284.09029	2018
23284.09029	2015
23288.05519	2021
23292.02328	2018
23290.03884	2024
23276.17	2028
23284.09029	2022
23280.12856	2024
23278.14888	2021
23272.2146	2018
23292.02328	2024
23270.23809	2017
23280.12856	2026
23286.07234	2016
23282.10902	2022
23290.03884	2009
23295.99455	2018
23286.07234	2023
23256.42456	2034
23262.33993	2037
23258.39556	2033
23266.28743	2031
23274.19191	2029
23272.2146	2026
23278.14888	2026
23292.02328	2017
23297.98138	2008
23309.91919	2014
23325.88127	2000
23327.88016	2000
23313.90487	2005
23311.91163	2014
23299.96902	2016
23238.72072	2038
23126.11928	2085
23106.96018	2127
23128.03925	2122
23076.45786	2133
23025.4037	2159
23014.12872	2172
23004.75226	2170
22986.05178	2177
22980.45521	2185
22961.84491	2185
22971.14144	2185
22963.70284	2193
22959.98767	2187
22959.98767	2188
22952.56557	2196
22952.56557	2195
22954.42007	2190
22961.84491	2190
22961.84491	2189
22959.98767	2187
22967.42076	2184
22956.27525	2193
22950.71176	2196
22956.27525	2191
22950.71176	2188
22956.27525	2193
22950.71176	2192
22952.56557	2198
22952.56557	2199
22956.27525	2202
22956.27525	2202
22956.27525	2194
22945.15441	2194
22952.56557	2202
22937.75417	2196
22945.15441	2192
22941.45293	2204
22961.84491	2198
22945.15441	2201
22950.71176	2197
22952.56557	2198
22947.00618	2194
22950.71176	2194
22941.45293	2197
22958.13112	2191
22959.98767	2199
22945.15441	2202
22937.75417	2192
22948.85863	2196
22948.85863	2198
22948.85863	2189
22945.15441	2196
22950.71176	2200
22956.27525	2192
22950.71176	2198
22948.85863	2190
22956.27525	2195
22948.85863	2193
22948.85863	2200
22961.84491	2193
22954.42007	2193
22958.13112	2199
22954.42007	2197
22961.84491	2189
22954.42007	2190
22954.42007	2191
22947.00618	2193
22950.71176	2193
22956.27525	2197
22948.85863	2193
22958.13112	2190
22954.42007	2197
22952.56557	2194
22961.84491	2186
22965.56146	2189
22961.84491	2185
22973.00281	2187
22967.42076	2184
22974.86487	2186
22976.72763	2178
22969.28075	2175
22967.42076	2182
22986.05178	2168
23023.52277	2128
23044.25193	2142
23254.45434	2028
23323.88319	1998
23317.89378	1999
23315.89892	2005
23315.89892	2005
23321.88591	1999
23333.88171	1993
23347.91376	1990
23353.93974	1984
23351.93026	1982
23363.99944	1972
23361.98586	1981
23363.99944	1981
23368.02908	1976
23392.27639	1964
23412.57415	1954
23424.79315	1948
23420.71678	1952
23412.57415	1957
23400.38545	1961
23398.35693	1961
23406.47602	1961
23400.38545	1963
23400.38545	1961
23388.22687	1972
23374.07972	1978
23361.98586	1982
23363.99944	1982
23363.99944	1980
23370.04514	1981
23343.90053	1990
23357.96116	1990
23343.90053	1994
23325.88127	2005
23313.90487	1999
23331.88038	2001
23317.89378	2006
23325.88127	2007
23319.88944	2004
23319.88944	2003
23331.88038	1998
23319.88944	2000
23317.89378	2001
23319.88944	2006
23317.89378	1999
23317.89378	1997
23333.88171	2003
23309.91919	2005
23323.88319	2001
23311.91163	1995
23321.88591	2001
23311.91163	2002
23315.89892	2003
23307.92755	2006
23311.91163	2008
23319.88944	2005
23303.94668	2011
23313.90487	2002
23317.89378	2002
23327.88016	2002
23313.90487	2003
23311.91163	2012
23295.99455	2003
23301.95745	2008
23303.94668	2010
23315.89892	2009
23323.88319	1996
23355.95004	1988
23353.93974	1985
23355.95004	1985
23372.06202	1973
23396.32925	1968
23392.27639	1968
23394.3024	1970
23392.27639	1970
23394.3024	1972
23376.09826	1972
23388.22687	1969
23388.22687	1978
23337.88679	1994
23349.9216	2008
23252.4849	2040
23274.19191	2002
23333.88171	2002
23262.33993	2034
23264.31329	2029
23234.79511	2052
23154.99677	2097
23158.85979	2088
23149.20786	2104
23112.70019	2114
23087.8744	2128
23074.55764	2124
23055.59505	2147
23017.88423	2157
23010.37603	2165
23025.4037	2161
22999.13479	2175
22993.5236	2178
22974.86487	2182
22976.72763	2175
22980.45521	2181
22976.72763	2182
22963.70284	2182
22974.86487	2178
22965.56146	2184
22974.86487	2185
22987.91869	2187
22971.14144	2185
22971.14144	2182
22980.45521	2182
22976.72763	2179
22980.45521	2179
22987.91869	2176
22993.5236	2178
22984.18556	2179
22969.28075	2182
22969.28075	2185
22971.14144	2187
22969.28075	2187
22974.86487	2187
22965.56146	2191
22976.72763	2178
22974.86487	2182
22969.28075	2182
22974.86487	2189
22963.70284	2185
22963.70284	2187
22976.72763	2189
22961.84491	2189
22987.91869	2182
22976.72763	2186
22973.00281	2178
22974.86487	2183
22982.32004	2182
22969.28075	2183
22978.59107	2185
22978.59107	2183
22980.45521	2182
22986.05178	2180
22986.05178	2183
22978.59107	2179
22986.05178	2182
22986.05178	2175
22974.86487	2182
22980.45521	2176
22974.86487	2179
22967.42076	2180
22973.00281	2182
22978.59107	2186
22973.00281	2185
22973.00281	2180
22978.59107	2177
22982.32004	2181
22993.5236	2173
22987.91869	2171
22999.13479	2169
22995.3933	2170
23006.62615	2170
23002.87907	2164
23002.87907	2163
23001.00658	2170
23031.05072	2139
23040.4766	2135
23074.55764	2127
23065.06735	2127
23106.96018	2103
23110.78612	2113
23122.28157	2095
23143.42567	2095
23166.59484	2067
23252.4849	2037
23246.58129	2032
23294.00851	2014
23292.02328	2023
23286.07234	2022
23276.17	2028
23270.23809	2031
23337.88679	1993
23370.04514	1980
23378.11762	1976
23384.18068	1968
23386.20336	1969
23386.20336	1970
23384.18068	1969
23404.44499	1967
23396.32925	1964
23396.32925	1960
23408.50789	1959
23404.44499	1962
23416.64378	1959
23412.57415	1957
23410.5406	1956
23424.79315	1952
23422.75454	1949
23434.99892	1954
23422.75454	1952
23428.87291	1944
23372.06202	1980
23366.01385	1980
23341.89514	1996
23327.88016	1998
23327.88016	1996
23341.89514	1994
23341.89514	1992
23339.89056	1993
23349.9216	1990
23339.89056	1987
23349.9216	1994
23333.88171	2000
23333.88171	1998
23335.88384	1996
23353.93974	1986
23343.90053	1998
23321.88591	2006
23319.88944	2003
23315.89892	2004
23321.88591	2007
23325.88127	2001
23260.36735	2033
23230.87261	2052
23166.59484	2096
23108.87278	2120
23078.3588	2133
23061.27628	2136
23034.81894	2140
23051.81115	2148
23016.00612	2154
23023.52277	2159
23006.62615	2159
23014.12872	2166
23014.12872	2161
23014.12872	2159
23012.25203	2164
23006.62615	2164
22995.3933	2170
23006.62615	2167
23001.00658	2167
23001.00658	2173
23012.25203	2164
23001.00658	2167
23006.62615	2167
23008.50074	2164
23002.87907	2167
23006.62615	2164
23008.50074	2164
23001.00658	2167
23014.12872	2167
23010.37603	2164
23001.00658	2171
23008.50074	2170
22986.05178	2167
23002.87907	2167
22997.26369	2170
23004.75226	2166
22999.13479	2167
23002.87907	2166
22993.5236	2173
22999.13479	2163
22997.26369	2161
23002.87907	2169
23004.75226	2163
23014.12872	2163
23008.50074	2167
22993.5236	2164
23004.75226	2172
23012.25203	2166
23004.75226	2161
23004.75226	2164
23010.37603	2163
23010.37603	2164
23019.76304	2161
23010.37603	2164
23004.75226	2167
23002.87907	2160
23014.12872	2164
23008.50074	2163
23014.12872	2166
23014.12872	2167
23008.50074	2166
23016.00612	2161
23014.12872	2164
23002.87907	2163
23021.64255	2164
23016.00612	2161
23019.76304	2164
23012.25203	2163
23016.00612	2161
23019.76304	2165
23016.00612	2163
23008.50074	2161
23014.12872	2155
23019.76304	2158
23027.28533	2157
23014.12872	2157
23010.37603	2158
23021.64255	2161
22997.26369	2161
23017.88423	2159
22997.26369	2165
23023.52277	2156
23029.16767	2152
23012.25203	2159
23016.00612	2155
23016.00612	2159
23010.37603	2159
23006.62615	2156
23017.88423	2163
23012.25203	2157
23023.52277	2157
23016.00612	2157
23012.25203	2156
23023.52277	2167
23016.00612	2160
23023.52277	2154
23014.12872	2164
23010.37603	2163
23008.50074	2157
23027.28533	2155
23014.12872	2153
23031.05072	2156
23029.16767	2147
23040.4766	2150
23046.14067	2143
23063.17146	2130
23076.45786	2128
23074.55764	2129
23093.59247	2110
23141.49977	2098
23128.03925	2104
23110.78612	2104
23133.80359	2098
23170.46688	2085
23217.16822	2058
23236.75753	2055
23223.03689	2056
23205.45165	2065
23282.10902	2021
23295.99455	2010
23303.94668	2014
23337.88679	1996
23343.90053	1994
23331.88038	1996
23321.88591	2003
23335.88384	1999
23357.96116	1984
23378.11762	1982
23384.18068	1975
23394.3024	1974
23359.9731	1987
23353.93974	1992
23359.9731	1991
23347.91376	1992
23349.9216	1989
23337.88679	1995
23343.90053	1994
23347.91376	1997
23329.87987	1991
23319.88944	2005
23315.89892	2008
23290.03884	2015
23303.94668	2008
23299.96902	2009
23319.88944	2003
23307.92755	2008
23305.93671	2021
23256.42456	2032
23246.58129	2041
23228.91252	2053
23199.60372	2063
23180.16019	2070
23189.87244	2072
23182.10112	2078
23182.10112	2065
23187.92847	2066
23195.70892	2066
23158.85979	2085
23158.85979	2086
23172.40403	2081
23162.72581	2080
23156.92791	2089
23151.13675	2092
23139.57461	2094
23128.03925	2100
23124.20005	2105
23129.95995	2097
23139.57461	2104
23082.16287	2122
23095.49995	2118
23097.40817	2123
23085.96983	2122
23087.8744	2126
23080.26047	2123
23085.96983	2132
23072.65814	2133
23063.17146	2139
23061.27628	2138
23074.55764	2135
23044.25193	2148
23042.36391	2149
23040.4766	2144
23036.70412	2142
23042.36391	2144
23055.59505	2144
23044.25193	2140
23038.59001	2145
23048.03012	2145
23059.38182	2134
23055.59505	2143
23038.59001	2146
23038.59001	2149
23042.36391	2145
23044.25193	2143
23042.36391	2146
23036.70412	2144
23046.14067	2144
23049.92028	2142
23038.59001	2144
23049.92028	2144
23044.25193	2146
23042.36391	2145
23036.70412	2145
23038.59001	2148
23053.70275	2146
23044.25193	2140
23036.70412	2139
23031.05072	2141
23048.03012	2140
23051.81115	2138
23053.70275	2144
23059.38182	2142
23063.17146	2132
23076.45786	2131
23074.55764	2129
23076.45786	2128
23074.55764	2131
23063.17146	2126
23070.75936	2128
23082.16287	2128
23074.55764	2132
23074.55764	2125
23068.8613	2128
23074.55764	2131
23074.55764	2135
23065.06735	2134
23076.45786	2125
23082.16287	2126
23087.8744	2129
23080.26047	2125
23063.17146	2131
23085.96983	2125
23070.75936	2128
23068.8613	2125
23082.16287	2123
23070.75936	2129
23074.55764	2129
23070.75936	2129
23068.8613	2140
23074.55764	2128
23076.45786	2125
23076.45786	2128
23082.16287	2125
23074.55764	2124
23076.45786	2132
23068.8613	2131
23076.45786	2134
23078.3588	2127
23065.06735	2128
23065.06735	2134
23078.3588	2131
23072.65814	2125
23070.75936	2128
23078.3588	2127
23076.45786	2121
23072.65814	2130
23076.45786	2134
23070.75936	2136
23059.38182	2134
23072.65814	2130
23055.59505	2135
23072.65814	2135
23061.27628	2132
23063.17146	2133
23061.27628	2135
23068.8613	2136
23068.8613	2145
23061.27628	2138
23055.59505	2139
23063.17146	2139
23055.59505	2144
23063.17146	2132
23065.06735	2138
23065.06735	2135
23074.55764	2131
23068.8613	2135
23068.8613	2134
23068.8613	2134
23053.70275	2134
23065.06735	2137
23065.06735	2131
23059.38182	2134
23076.45786	2135
23063.17146	2132
23068.8613	2129
23065.06735	2129
23063.17146	2131
23068.8613	2134
23063.17146	2129
23070.75936	2135
23051.81115	2132
23065.06735	2131
23059.38182	2134
23057.48808	2138
23070.75936	2132
23072.65814	2137
23070.75936	2131
23065.06735	2135
23068.8613	2128
23066.96397	2138
23084.06598	2128
23063.17146	2134
23066.96397	2131
23066.96397	2131
23076.45786	2133
23066.96397	2130
23066.96397	2133
23070.75936	2131
23053.70275	2134
23055.59505	2134
23076.45786	2134
23061.27628	2134
23066.96397	2131
23055.59505	2134
23055.59505	2136
23070.75936	2131
23065.06735	2142
23059.38182	2133
23072.65814	2133
23066.96397	2130
23070.75936	2128
23084.06598	2128
23078.3588	2128
23078.3588	2125
23082.16287	2125
23076.45786	2128
23070.75936	2131
23072.65814	2136
23084.06598	2125
23066.96397	2128
23078.3588	2130
23103.13718	2120
23097.40817	2119
23087.8744	2124
23078.3588	2134
23082.16287	2125
23082.16287	2124
23084.06598	2130
23076.45786	2133
23066.96397	2127
23082.16287	2128
23082.16287	2127
23076.45786	2124
23078.3588	2130
23078.3588	2130
23078.3588	2126
23084.06598	2124
23078.3588	2128
23066.96397	2128
23076.45786	2131
23078.3588	2125
23085.96983	2121
23095.49995	2127
23082.16287	2123
23082.16287	2123
23091.68572	2124
23089.7797	2124
23084.06598	2126
23089.7797	2120
23080.26047	2126
23080.26047	2123
23097.40817	2124
23085.96983	2133
23078.3588	2121
23078.3588	2126
23078.3588	2120
23089.7797	2120
23084.06598	2121
23085.96983	2123
23080.26047	2118
23084.06598	2127
23091.68572	2117
23080.26047	2124
23085.96983	2126
23078.3588	2124
23084.06598	2125
23078.3588	2128
23082.16287	2123
23097.40817	2120
23095.49995	2124
23084.06598	2127
23095.49995	2125
23082.16287	2124
23085.96983	2122
23087.8744	2124
23082.16287	2124
23095.49995	2118
23095.49995	2118
23082.16287	2119
23082.16287	2118
23093.59247	2119
23093.59247	2117
23103.13718	2112
23091.68572	2114
23108.87278	2111
23108.87278	2111
23108.87278	2110
23110.78612	2108
23114.61499	2113
23108.87278	2113
23110.78612	2108
23103.13718	2106
23110.78612	2110
23118.4468	2114
23116.53053	2110
23110.78612	2107
23116.53053	2114
23110.78612	2106
23118.4468	2100
23116.53053	2110
23128.03925	2108
23116.53053	2110
23114.61499	2105
23118.4468	2104
23110.78612	2106
23128.03925	2110
23124.20005	2106
23116.53053	2107
23124.20005	2103
23118.4468	2110
23122.28157	2107
23116.53053	2110
23124.20005	2110
23116.53053	2106
23124.20005	2106
23110.78612	2103
23112.70019	2107
23118.4468	2103
23112.70019	2109
23116.53053	2104
23129.95995	2106
23118.4468	2110
23112.70019	2105
23114.61499	2107
23114.61499	2109
23103.13718	2106
23103.13718	2114
23108.87278	2114
23101.22678	2105
23108.87278	2107
23114.61499	2111
23110.78612	2111
23114.61499	2108
23120.36382	2110
23099.31711	2111
23110.78612	2119
23099.31711	2114
23103.13718	2111
23106.96018	2113
23105.04832	2114
23087.8744	2113
23105.04832	2114
23105.04832	2114
23095.49995	2118
23099.31711	2113
23095.49995	2119
23099.31711	2119
23099.31711	2119
23101.22678	2113
23105.04832	2110
23112.70019	2115
23114.61499	2112
23095.49995	2111
23110.78612	2112
23105.04832	2115
23112.70019	2113
23103.13718	2118
23099.31711	2115
23106.96018	2114
23112.70019	2111
23097.40817	2118
23101.22678	2115
23103.13718	2115
23089.7797	2117
23097.40817	2121
23101.22678	2120
23084.06598	2117
23084.06598	2112
23085.96983	2123
23101.22678	2118
23085.96983	2127
23101.22678	2118
23089.7797	2117
23091.68572	2117
23103.13718	2112
23085.96983	2120
23116.53053	2110
23097.40817	2117
23103.13718	2113
23110.78612	2118
23101.22678	2115
23101.22678	2112
23099.31711	2109
23095.49995	2110
23093.59247	2115
23112.70019	2115
23105.04832	2110
23110.78612	2116
23105.04832	2109
23105.04832	2109
23105.04832	2118
23101.22678	2116
23099.31711	2112
23095.49995	2112
23105.04832	2118
23101.22678	2111
23105.04832	2108
23114.61499	2115
23095.49995	2114
23101.22678	2115
23106.96018	2115
23101.22678	2118
23103.13718	2114
23095.49995	2112
23106.96018	2118
23093.59247	2117
23093.59247	2114
23097.40817	2116
